"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","below_below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","below_below_subspecies"
"651457","651456","species","Kosmotoga olearia","1","131567","","","2","","","","","","200918","","","","188708","","","","","1643946","","","","1643948","","","","","651456","","","","","","651457","","","","",""
"1330330","651456","species","Kosmotoga pacifica","1","131567","","","2","","","","","","200918","","","","188708","","","","","1643946","","","","1643948","","","","","651456","","","","","","1330330","","","","",""
"153496","153497","species","Kozakia baliensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","433","","","","","153497","","","","","","153496","","","","",""
"363277","363276","species","Ktedonobacter racemifer","1","131567","","","2","1783272","","","","","200795","","","","388447","","","","","388448","","","","388449","","","","","363276","","","","","","363277","","","","",""
"1421019","1649","species","Kurthia huakuii","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","1649","","","","","","1421019","","","","",""
"1033739","1649","species","Kurthia massiliensis","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","1649","","","","","","1033739","","","","",""
"1033740","1649","species","Kurthia senegalensis","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","1649","","","","","","1033740","","","","",""
"504092","504090","species","Kushneria aurantia","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","28256","","","","","504090","","","","","","504092","","","","",""
"33943","1129704","species","Kyrpidia tusciae","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186823","","","","","1129704","","","","","","33943","","","","",""
"1276","57499","species","Kytococcus sedentarius","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","145357","","","","","57499","","","","","","1276","","","","",""
"311410","478070","species","Labrenzia alba","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","478070","","","","","","311410","","","","",""
"388408","478070","species","Labrenzia alexandrii","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","478070","","","","","","388408","","","","",""
"1397530","478070","species","Labrenzia sp. C1B10","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","478070","","","","","","1397530","","","","",""
"467210","1164882","species","Lachnoanaerobaculum saburreum","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","1164882","","","","","","467210","","","","",""
"936594","1164882","species","Lachnoanaerobaculum sp. ICM7","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","1164882","","","","","","936594","","","","",""
"140626","140625","species","Lachnobacterium bovis","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","140625","","","","","","140626","","","","",""
"28051","28050","species","Lachnospira multipara","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","28050","","","","","","28051","","","","",""
"28052","28050","species","Lachnospira pectinoschiza","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","28050","","","","","","28052","","","","",""
"1235800","186928","species","Lachnospiraceae bacterium 10-1","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","1235800","","","","",""
"658081","186928","species","Lachnospiraceae bacterium 1_1_57FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658081","","","","",""
"658655","186928","species","Lachnospiraceae bacterium 1_4_56FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658655","","","","",""
"397287","186928","species","Lachnospiraceae bacterium 28-4","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","397287","","","","",""
"742723","186928","species","Lachnospiraceae bacterium 2_1_46FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","742723","","","","",""
"658082","186928","species","Lachnospiraceae bacterium 2_1_58FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658082","","","","",""
"397288","186928","species","Lachnospiraceae bacterium 3-1","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","397288","","","","",""
"1235799","186928","species","Lachnospiraceae bacterium 3-2","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","1235799","","","","",""
"665950","186928","species","Lachnospiraceae bacterium 3_1_46FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","665950","","","","",""
"552395","186928","species","Lachnospiraceae bacterium 4_1_37FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","552395","","","","",""
"658085","186928","species","Lachnospiraceae bacterium 5_1_57FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658085","","","","",""
"658089","186928","species","Lachnospiraceae bacterium 5_1_63FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658089","","","","",""
"658083","186928","species","Lachnospiraceae bacterium 6_1_63FAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658083","","","","",""
"658088","186928","species","Lachnospiraceae bacterium 9_1_43BFAA","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","658088","","","","",""
"397290","186928","species","Lachnospiraceae bacterium A2","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","397290","","","","",""
"397291","186928","species","Lachnospiraceae bacterium A4","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","397291","","","","",""
"1408319","186928","species","Lachnospiraceae bacterium AB2028","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","1408319","","","","",""
"1392494","186928","species","Lachnospiraceae bacterium AC2012","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","1392494","","","","",""
"1408320","186928","species","Lachnospiraceae bacterium AC2014","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","1408320","","","","",""
"1408321","186928","species","Lachnospiraceae bacterium AC2028","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","186928","","","","","","","","","","1408321","","","","",""
